Index;Class;Formula;Exp m/z;Total Abund;#C;#H;#N;#O;#S;H/C;N/C;O/C;S/C
7964;NS;C57H71NS;801,529659;688098;57;71;1;0;1;1,2456;0,0175;0;0,0175
7965;OS;C24H42OS;379,30289;759997;24;42;0;1;1;1,75;0;0,0417;0,0417
7966;OS;C25H44OS;393,318475;521540;25;44;0;1;1;1,76;0;0,04;0,04
7967;OS;C29H52OS;449,380966;890437;29;52;0;1;1;1,7931;0;0,0345;0,0345
7968;OS;C30H54OS;463,396875;785731;30;54;0;1;1;1,8;0;0,0333;0,0333
7969;OS;C31H56OS;477,412594;622824;31;56;0;1;1;1,8065;0;0,0323;0,0323
7970;OS;C32H58OS;491,428297;584639;32;58;0;1;1;1,8125;0;0,0312;0,0312
7971;OS;C33H60OS;505,443841;580148;33;60;0;1;1;1,8182;0;0,0303;0,0303
7972;OS;C34H62OS;519,459623;743867;34;62;0;1;1;1,8235;0;0,0294;0,0294
7973;OS;C35H64OS;533,474822;832269;35;64;0;1;1;1,8286;0;0,0286;0,0286
7974;OS;C36H66OS;547,490897;611306;36;66;0;1;1;1,8333;0;0,0278;0,0278
7975;OS;C37H68OS;561,506528;902298;37;68;0;1;1;1,8378;0;0,027;0,027
7976;OS;C38H70OS;575,521745;840324;38;70;0;1;1;1,8421;0;0,0263;0,0263
7977;OS;C39H72OS;589,537846;681168;39;72;0;1;1;1,8462;0;0,0256;0,0256
7978;OS;C40H74OS;603,552981;1094243;40;74;0;1;1;1,85;0;0,025;0,025
7979;OS;C44H82OS;659,616089;757500;44;82;0;1;1;1,8636;0;0,0227;0,0227
7980;OS;C45H84OS;673,631477;767955;45;84;0;1;1;1,8667;0;0,0222;0,0222
7981;OS;C24H40OS;377,287115;797082;24;40;0;1;1;1,6667;0;0,0417;0,0417
7982;OS;C25H42OS;391,302778;520067;25;42;0;1;1;1,68;0;0,04;0,04
7983;OS;C27H46OS;419,3343;503748;27;46;0;1;1;1,7037;0;0,037;0,037
7984;OS;C28H48OS;433,349971;942531;28;48;0;1;1;1,7143;0;0,0357;0,0357
7985;OS;C29H50OS;447,365556;877568;29;50;0;1;1;1,7241;0;0,0345;0,0345
7986;OS;C30H52OS;461,381076;549989;30;52;0;1;1;1,7333;0;0,0333;0,0333
7987;OS;C31H54OS;475,396902;726159;31;54;0;1;1;1,7419;0;0,0323;0,0323
7988;OS;C32H56OS;489,4126;938618;32;56;0;1;1;1,75;0;0,0312;0,0312
7989;OS;C33H58OS;503,42798;853633;33;58;0;1;1;1,7576;0;0,0303;0,0303
7990;OS;C34H60OS;517,443778;928180;34;60;0;1;1;1,7647;0;0,0294;0,0294
7991;OS;C35H62OS;531,459744;958696;35;62;0;1;1;1,7714;0;0,0286;0,0286
7992;OS;C36H64OS;545,475266;787513;36;64;0;1;1;1,7778;0;0,0278;0,0278
7993;OS;C37H66OS;559,490612;1010510;37;66;0;1;1;1,7838;0;0,027;0,027
7994;OS;C38H68OS;573,506431;792462;38;68;0;1;1;1,7895;0;0,0263;0,0263
7995;OS;C39H70OS;587,5217;770785;39;70;0;1;1;1,7949;0;0,0256;0,0256
7996;OS;C40H72OS;601,537278;1469549;40;72;0;1;1;1,8;0;0,025;0,025
7997;OS;C41H74OS;615,553042;1058009;41;74;0;1;1;1,8049;0;0,0244;0,0244
7998;OS;C43H78OS;643,584796;816126;43;78;0;1;1;1,814;0;0,0233;0,0233
7999;OS;C44H80OS;657,600165;967405;44;80;0;1;1;1,8182;0;0,0227;0,0227
8000;OS;C23H36OS;361,255888;554116;23;36;0;1;1;1,5652;0;0,0435;0,0435
8001;OS;C24H38OS;375,271565;456542;24;38;0;1;1;1,5833;0;0,0417;0,0417
8002;OS;C25H40OS;389,287263;561922;25;40;0;1;1;1,6;0;0,04;0,04
8003;OS;C26H42OS;403,302911;759528;26;42;0;1;1;1,6154;0;0,0385;0,0385
8004;OS;C27H44OS;417,31851;1157870;27;44;0;1;1;1,6296;0;0,037;0,037
8005;OS;C28H46OS;431,334328;949555;28;46;0;1;1;1,6429;0;0,0357;0,0357
8006;OS;C29H48OS;445,349908;1008084;29;48;0;1;1;1,6552;0;0,0345;0,0345
8007;OS;C30H50OS;459,365357;1171755;30;50;0;1;1;1,6667;0;0,0333;0,0333
8008;OS;C31H52OS;473,381253;679798;31;52;0;1;1;1,6774;0;0,0323;0,0323
8009;OS;C32H54OS;487,396935;933584;32;54;0;1;1;1,6875;0;0,0312;0,0312
8010;OS;C33H56OS;501,412681;1185861;33;56;0;1;1;1,697;0;0,0303;0,0303
8011;OS;C34H58OS;515,42812;1142401;34;58;0;1;1;1,7059;0;0,0294;0,0294
8012;OS;C35H60OS;529,443778;1192698;35;60;0;1;1;1,7143;0;0,0286;0,0286
8013;OS;C36H62OS;543,459313;768145;36;62;0;1;1;1,7222;0;0,0278;0,0278
8014;OS;C37H64OS;557,475219;671389;37;64;0;1;1;1,7297;0;0,027;0,027
8015;OS;C38H66OS;571,491032;1231702;38;66;0;1;1;1,7368;0;0,0263;0,0263
8016;OS;C39H68OS;585,506531;738738;39;68;0;1;1;1,7436;0;0,0256;0,0256
8017;OS;C40H70OS;599,521498;2029176;40;70;0;1;1;1,75;0;0,025;0,025
8018;OS;C41H72OS;613,53731;1134800;41;72;0;1;1;1,7561;0;0,0244;0,0244
8019;OS;C43H76OS;641,568959;1017021;43;76;0;1;1;1,7674;0;0,0233;0,0233
8020;OS;C44H78OS;655,584724;1105568;44;78;0;1;1;1,7727;0;0,0227;0,0227
8021;OS;C45H80OS;669,600343;1008695;45;80;0;1;1;1,7778;0;0,0222;0,0222
8022;OS;C47H84OS;697,631702;870209;47;84;0;1;1;1,7872;0;0,0213;0,0213
8023;OS;C23H34OS;359,240327;574096;23;34;0;1;1;1,4783;0;0,0435;0,0435
8024;OS;C24H36OS;373,255769;634112;24;36;0;1;1;1,5;0;0,0417;0,0417
8025;OS;C25H38OS;387,271459;506812;25;38;0;1;1;1,52;0;0,04;0,04
8026;OS;C26H40OS;401,287353;802123;26;40;0;1;1;1,5385;0;0,0385;0,0385
8027;OS;C27H42OS;415,302949;948059;27;42;0;1;1;1,5556;0;0,037;0,037
8028;OS;C28H44OS;429,318847;556113;28;44;0;1;1;1,5714;0;0,0357;0,0357
8029;OS;C29H46OS;443,334274;1142705;29;46;0;1;1;1,5862;0;0,0345;0,0345
8030;OS;C30H48OS;457,349938;1572110,06;30;48;0;1;1;1,6;0;0,0333;0,0333
8031;OS;C31H50OS;471,365399;1368541;31;50;0;1;1;1,6129;0;0,0323;0,0323
8032;OS;C32H52OS;485,381089;1265218;32;52;0;1;1;1,625;0;0,0312;0,0312
8033;OS;C33H54OS;499,397078;917280;33;54;0;1;1;1,6364;0;0,0303;0,0303
8034;OS;C34H56OS;513,412708;993540;34;56;0;1;1;1,6471;0;0,0294;0,0294
8035;OS;C35H58OS;527,428067;1713667;35;58;0;1;1;1,6571;0;0,0286;0,0286
8036;OS;C36H60OS;541,443841;1268162;36;60;0;1;1;1,6667;0;0,0278;0,0278
8037;OS;C37H62OS;555,459369;980775;37;62;0;1;1;1,6757;0;0,027;0,027
8038;OS;C38H64OS;569,475378;1517658;38;64;0;1;1;1,6842;0;0,0263;0,0263
8039;OS;C39H66OS;583,490602;1311490;39;66;0;1;1;1,6923;0;0,0256;0,0256
8040;OS;C40H68OS;597,505816;1638533;40;68;0;1;1;1,7;0;0,025;0,025
8041;OS;C41H70OS;611,521759;1300044;41;70;0;1;1;1,7073;0;0,0244;0,0244
8042;OS;C42H72OS;625,537743;756155;42;72;0;1;1;1,7143;0;0,0238;0,0238
8043;OS;C43H74OS;639,553247;1281279;43;74;0;1;1;1,7209;0;0,0233;0,0233
8044;OS;C44H76OS;653,568814;1119508;44;76;0;1;1;1,7273;0;0,0227;0,0227
8045;OS;C47H82OS;695,616017;906384;47;82;0;1;1;1,7447;0;0,0213;0,0213
8046;OS;C52H92OS;765,694241;732945;52;92;0;1;1;1,7692;0;0,0192;0,0192
8047;OS;C23H32OS;357,224703;601002;23;32;0;1;1;1,3913;0;0,0435;0,0435
8048;OS;C25H36OS;385,25595;701604;25;36;0;1;1;1,44;0;0,04;0,04
8049;OS;C26H38OS;399,271684;1009747;26;38;0;1;1;1,4615;0;0,0385;0,0385
8050;OS;C27H40OS;413,287182;714378;27;40;0;1;1;1,4815;0;0,037;0,037
8051;OS;C29H44OS;441,318662;797159;29;44;0;1;1;1,5172;0;0,0345;0,0345
8052;OS;C31H48OS;469,349816;1351269;31;48;0;1;1;1,5484;0;0,0323;0,0323
8053;OS;C32H50OS;483,365455;1272080;32;50;0;1;1;1,5625;0;0,0312;0,0312
8054;OS;C33H52OS;497,381204;1412851;33;52;0;1;1;1,5758;0;0,0303;0,0303
8055;OS;C34H54OS;511,396788;1346939;34;54;0;1;1;1,5882;0;0,0294;0,0294
8056;OS;C35H56OS;525,41248;1557635;35;56;0;1;1;1,6;0;0,0286;0,0286
8057;OS;C36H58OS;539,428189;1112060;36;58;0;1;1;1,6111;0;0,0278;0,0278
8058;OS;C37H60OS;553,443962;1291149;37;60;0;1;1;1,6216;0;0,027;0,027
8059;OS;C38H62OS;567,459718;1275996;38;62;0;1;1;1,6316;0;0,0263;0,0263
8060;OS;C39H64OS;581,474863;1270034;39;64;0;1;1;1,641;0;0,0256;0,0256
8061;OS;C40H66OS;595,490321;2471316;40;66;0;1;1;1,65;0;0,025;0,025
8062;OS;C41H68OS;609,506146;1262026;41;68;0;1;1;1,6585;0;0,0244;0,0244
8063;OS;C42H70OS;623,521709;1386523;42;70;0;1;1;1,6667;0;0,0238;0,0238
8064;OS;C43H72OS;637,537471;881348;43;72;0;1;1;1,6744;0;0,0233;0,0233
8065;OS;C44H74OS;651,553284;1396361;44;74;0;1;1;1,6818;0;0,0227;0,0227
8066;OS;C45H76OS;665,569245;784473;45;76;0;1;1;1,6889;0;0,0222;0,0222
8067;OS;C46H78OS;679,584655;764453;46;78;0;1;1;1,6957;0;0,0217;0,0217
8068;OS;C47H80OS;693,60002;1125467;47;80;0;1;1;1,7021;0;0,0213;0,0213
8069;OS;C50H86OS;735,647405;937172;50;86;0;1;1;1,72;0;0,02;0,02
8070;OS;C51H88OS;749,6633;794675;51;88;0;1;1;1,7255;0;0,0196;0,0196
8071;OS;C52H90OS;763,678668;798395;52;90;0;1;1;1,7308;0;0,0192;0,0192
8072;OS;C23H30OS;355,208958;568016;23;30;0;1;1;1,3043;0;0,0435;0,0435
8073;OS;C25H34OS;383,24017;559303;25;34;0;1;1;1,36;0;0,04;0,04
8074;OS;C26H36OS;397,255923;537273;26;36;0;1;1;1,3846;0;0,0385;0,0385
8075;OS;C27H38OS;411,271215;500052;27;38;0;1;1;1,4074;0;0,037;0,037
8076;OS;C28H40OS;425,287389;549863;28;40;0;1;1;1,4286;0;0,0357;0,0357
8077;OS;C29H42OS;439,30294;548104;29;42;0;1;1;1,4483;0;0,0345;0,0345
8078;OS;C30H44OS;453,318637;1023788;30;44;0;1;1;1,4667;0;0,0333;0,0333
8079;OS;C31H46OS;467,334064;980943;31;46;0;1;1;1,4839;0;0,0323;0,0323
8080;OS;C32H48OS;481,349847;1019932;32;48;0;1;1;1,5;0;0,0312;0,0312
8081;OS;C33H50OS;495,365691;1231392;33;50;0;1;1;1,5152;0;0,0303;0,0303
8082;OS;C34H52OS;509,380978;1420390;34;52;0;1;1;1,5294;0;0,0294;0,0294
8083;OS;C35H54OS;523,396911;1620345;35;54;0;1;1;1,5429;0;0,0286;0,0286
8084;OS;C36H56OS;537,412469;1248495;36;56;0;1;1;1,5556;0;0,0278;0,0278
8085;OS;C37H58OS;551,427932;900013;37;58;0;1;1;1,5676;0;0,027;0,027
8086;OS;C38H60OS;565,444011;1396187;38;60;0;1;1;1,5789;0;0,0263;0,0263
8087;OS;C39H62OS;579,459265;1299616;39;62;0;1;1;1,5897;0;0,0256;0,0256
8088;OS;C40H64OS;593,475039;1437092;40;64;0;1;1;1,6;0;0,025;0,025
8089;OS;C41H66OS;607,490226;1457356;41;66;0;1;1;1,6098;0;0,0244;0,0244
8090;OS;C42H68OS;621,506141;1190144;42;68;0;1;1;1,619;0;0,0238;0,0238
8091;OS;C43H70OS;635,521864;1097100;43;70;0;1;1;1,6279;0;0,0233;0,0233
8092;OS;C44H72OS;649,537821;1427263;44;72;0;1;1;1,6364;0;0,0227;0,0227
8093;OS;C45H74OS;663,553401;1460554;45;74;0;1;1;1,6444;0;0,0222;0,0222
8094;OS;C46H76OS;677,568765;1170011;46;76;0;1;1;1,6522;0;0,0217;0,0217
8095;OS;C47H78OS;691,584459;987426;47;78;0;1;1;1,6596;0;0,0213;0,0213
8096;OS;C48H80OS;705,600275;1060175;48;80;0;1;1;1,6667;0;0,0208;0,0208
8097;OS;C50H84OS;733,631634;958613;50;84;0;1;1;1,68;0;0,02;0,02
8098;OS;C51H86OS;747,647549;821800;51;86;0;1;1;1,6863;0;0,0196;0,0196
8099;OS;C27H36OS;409,256324;613538;27;36;0;1;1;1,3333;0;0,037;0,037
8100;OS;C29H40OS;437,287312;717116;29;40;0;1;1;1,3793;0;0,0345;0,0345
8101;OS;C30H42OS;451,303047;885369;30;42;0;1;1;1,4;0;0,0333;0,0333
8102;OS;C31H44OS;465,318585;1102203;31;44;0;1;1;1,4194;0;0,0323;0,0323
8103;OS;C32H46OS;479,334289;1249254;32;46;0;1;1;1,4375;0;0,0312;0,0312
8104;OS;C33H48OS;493,350046;831894;33;48;0;1;1;1,4545;0;0,0303;0,0303
8105;OS;C34H50OS;507,365576;1042054;34;50;0;1;1;1,4706;0;0,0294;0,0294
8106;OS;C35H52OS;521,381229;1453734;35;52;0;1;1;1,4857;0;0,0286;0,0286
8107;OS;C36H54OS;535,396699;1210905;36;54;0;1;1;1,5;0;0,0278;0,0278
8108;OS;C37H56OS;549,412384;1433031;37;56;0;1;1;1,5135;0;0,027;0,027
8109;OS;C38H58OS;563,428035;1488470;38;58;0;1;1;1,5263;0;0,0263;0,0263
8110;OS;C39H60OS;577,443999;1257006;39;60;0;1;1;1,5385;0;0,0256;0,0256
8111;OS;C40H62OS;591,459492;1646388;40;62;0;1;1;1,55;0;0,025;0,025
8112;OS;C41H64OS;605,474683;1257553;41;64;0;1;1;1,561;0;0,0244;0,0244
8113;OS;C42H66OS;619,490421;1084011;42;66;0;1;1;1,5714;0;0,0238;0,0238
8114;OS;C43H68OS;633,506184;1284695;43;68;0;1;1;1,5814;0;0,0233;0,0233
8115;OS;C44H70OS;647,521861;1356792;44;70;0;1;1;1,5909;0;0,0227;0,0227
8116;OS;C45H72OS;661,537366;1403899;45;72;0;1;1;1,6;0;0,0222;0,0222
8117;OS;C48H78OS;703,584992;1408943;48;78;0;1;1;1,625;0;0,0208;0,0208
8118;OS;C49H80OS;717,600435;705750;49;80;0;1;1;1,6327;0;0,0204;0,0204
8119;OS;C50H82OS;731,616134;885838;50;82;0;1;1;1,64;0;0,02;0,02
8120;OS;C51H84OS;745,631886;694166;51;84;0;1;1;1,6471;0;0,0196;0,0196
8121;OS;C27H34OS;407,240341;606932;27;34;0;1;1;1,2593;0;0,037;0,037
8122;OS;C29H38OS;435,271789;823099;29;38;0;1;1;1,3103;0;0,0345;0,0345
8123;OS;C30H40OS;449,287222;798349;30;40;0;1;1;1,3333;0;0,0333;0,0333
8124;OS;C31H42OS;463,302833;789481;31;42;0;1;1;1,3548;0;0,0323;0,0323
8125;OS;C32H44OS;477,318346;735694;32;44;0;1;1;1,375;0;0,0312;0,0312
8126;OS;C33H46OS;491,334192;824325;33;46;0;1;1;1,3939;0;0,0303;0,0303
8127;OS;C34H48OS;505,350154;830173;34;48;0;1;1;1,4118;0;0,0294;0,0294
8128;OS;C35H50OS;519,365505;1004488;35;50;0;1;1;1,4286;0;0,0286;0,0286
8129;OS;C37H54OS;547,397117;715708;37;54;0;1;1;1,4595;0;0,027;0,027
8130;OS;C38H56OS;561,412567;1623758;38;56;0;1;1;1,4737;0;0,0263;0,0263
8131;OS;C39H58OS;575,42828;1288377;39;58;0;1;1;1,4872;0;0,0256;0,0256
8132;OS;C40H60OS;589,443352;1762245;40;60;0;1;1;1,5;0;0,025;0,025
8133;OS;C41H62OS;603,459281;1211224;41;62;0;1;1;1,5122;0;0,0244;0,0244
8134;OS;C42H64OS;617,474585;971609;42;64;0;1;1;1,5238;0;0,0238;0,0238
8135;OS;C43H66OS;631,490451;1039783;43;66;0;1;1;1,5349;0;0,0233;0,0233
8136;OS;C44H68OS;645,506016;1448242;44;68;0;1;1;1,5455;0;0,0227;0,0227
8137;OS;C45H70OS;659,522134;1206572;45;70;0;1;1;1,5556;0;0,0222;0,0222
8138;OS;C46H72OS;673,537564;836676;46;72;0;1;1;1,5652;0;0,0217;0,0217
8139;OS;C47H74OS;687,553287;1337512;47;74;0;1;1;1,5745;0;0,0213;0,0213
8140;OS;C48H76OS;701,568872;1119370;48;76;0;1;1;1,5833;0;0,0208;0,0208
8141;OS;C49H78OS;715,584439;772247;49;78;0;1;1;1,5918;0;0,0204;0,0204
8142;OS;C50H80OS;729,600294;931455;50;80;0;1;1;1,6;0;0,02;0,02
8143;OS;C51H82OS;743,616015;900092;51;82;0;1;1;1,6078;0;0,0196;0,0196
8144;OS;C52H84OS;757,632055;724180;52;84;0;1;1;1,6154;0;0,0192;0,0192
8145;OS;C53H86OS;771,646891;705002;53;86;0;1;1;1,6226;0;0,0189;0,0189
8146;OS;C54H88OS;785,663449;739749;54;88;0;1;1;1,6296;0;0,0185;0,0185
8147;OS;C27H32OS;405,224575;461723;27;32;0;1;1;1,1852;0;0,037;0,037
8148;OS;C28H34OS;419,240217;681540;28;34;0;1;1;1,2143;0;0,0357;0,0357
8149;OS;C29H36OS;433,255827;540039;29;36;0;1;1;1,2414;0;0,0345;0,0345
8150;OS;C30H38OS;447,27147;869736;30;38;0;1;1;1,2667;0;0,0333;0,0333
8151;OS;C32H42OS;475,302603;1359309,5;32;42;0;1;1;1,3125;0;0,0312;0,0312
8152;OS;C33H44OS;489,31848;987040;33;44;0;1;1;1,3333;0;0,0303;0,0303
8153;OS;C34H46OS;503,334518;665321;34;46;0;1;1;1,3529;0;0,0294;0,0294
8154;OS;C35H48OS;517,349855;1013344;35;48;0;1;1;1,3714;0;0,0286;0,0286
8155;OS;C36H50OS;531,365343;1158039;36;50;0;1;1;1,3889;0;0,0278;0,0278
8156;OS;C37H52OS;545,381348;672170;37;52;0;1;1;1,4054;0;0,027;0,027
8157;OS;C38H54OS;559,397045;1206209;38;54;0;1;1;1,4211;0;0,0263;0,0263
8158;OS;C39H56OS;573,412455;1287747;39;56;0;1;1;1,4359;0;0,0256;0,0256
8159;OS;C40H58OS;587,427918;1572182;40;58;0;1;1;1,45;0;0,025;0,025
8160;OS;C41H60OS;601,44354;1038689;41;60;0;1;1;1,4634;0;0,0244;0,0244
8161;OS;C42H62OS;615,459339;1002701;42;62;0;1;1;1,4762;0;0,0238;0,0238
8162;OS;C43H64OS;629,474854;1235706;43;64;0;1;1;1,4884;0;0,0233;0,0233
8163;OS;C45H68OS;657,506086;1392478;45;68;0;1;1;1,5111;0;0,0222;0,0222
8164;OS;C46H70OS;671,522299;943606;46;70;0;1;1;1,5217;0;0,0217;0,0217
8165;OS;C48H74OS;699,553318;1202784;48;74;0;1;1;1,5417;0;0,0208;0,0208
8166;OS;C49H76OS;713,569427;711313;49;76;0;1;1;1,551;0;0,0204;0,0204
8167;OS;C51H80OS;741,599984;786907;51;80;0;1;1;1,5686;0;0,0196;0,0196
8168;OS;C29H34OS;431,240389;505760;29;34;0;1;1;1,1724;0;0,0345;0,0345
8169;OS;C30H36OS;445,256161;629136;30;36;0;1;1;1,2;0;0,0333;0,0333
8170;OS;C31H38OS;459,271497;655250;31;38;0;1;1;1,2258;0;0,0323;0,0323
8171;OS;C32H40OS;473,28701;694555;32;40;0;1;1;1,25;0;0,0312;0,0312
8172;OS;C33H42OS;487,302655;579414;33;42;0;1;1;1,2727;0;0,0303;0,0303
8173;OS;C34H44OS;501,318595;851405;34;44;0;1;1;1,2941;0;0,0294;0,0294
8174;OS;C35H46OS;515,334496;637357;35;46;0;1;1;1,3143;0;0,0286;0,0286
8175;OS;C36H48OS;529,350059;920360;36;48;0;1;1;1,3333;0;0,0278;0,0278
8176;OS;C37H50OS;543,36582;691826;37;50;0;1;1;1,3514;0;0,027;0,027
8177;OS;C38H52OS;557,381231;891376;38;52;0;1;1;1,3684;0;0,0263;0,0263
8178;OS;C39H54OS;571,396698;967306;39;54;0;1;1;1,3846;0;0,0256;0,0256
8179;OS;C40H56OS;585,412425;1416679;40;56;0;1;1;1,4;0;0,025;0,025
8180;OS;C41H58OS;599,428052;704877;41;58;0;1;1;1,4146;0;0,0244;0,0244
8181;OS;C42H60OS;613,443292;706244;42;60;0;1;1;1,4286;0;0,0238;0,0238
8182;OS;C43H62OS;627,459448;951633;43;62;0;1;1;1,4419;0;0,0233;0,0233
8183;OS;C44H64OS;641,475048;1045934;44;64;0;1;1;1,4545;0;0,0227;0,0227
8184;OS;C45H66OS;655,490641;1187600;45;66;0;1;1;1,4667;0;0,0222;0,0222
8185;OS;C46H68OS;669,50621;1170344;46;68;0;1;1;1,4783;0;0,0217;0,0217
8186;OS;C48H72OS;697,53784;749107;48;72;0;1;1;1,5;0;0,0208;0,0208
8187;OS;C49H74OS;711,553165;1098757;49;74;0;1;1;1,5102;0;0,0204;0,0204
8188;OS;C31H36OS;457,255668;696077;31;36;0;1;1;1,1613;0;0,0323;0,0323
8189;OS;C33H40OS;485,287307;823880;33;40;0;1;1;1,2121;0;0,0303;0,0303
8190;OS;C34H42OS;499,302865;586056;34;42;0;1;1;1,2353;0;0,0294;0,0294
8191;OS;C35H44OS;513,318394;763790;35;44;0;1;1;1,2571;0;0,0286;0,0286
8192;OS;C36H46OS;527,334443;610033;36;46;0;1;1;1,2778;0;0,0278;0,0278
8193;OS;C38H50OS;555,365492;701210;38;50;0;1;1;1,3158;0;0,0263;0,0263
8194;OS;C39H52OS;569,381057;929103;39;52;0;1;1;1,3333;0;0,0256;0,0256
8195;OS;C40H54OS;583,396568;787063;40;54;0;1;1;1,35;0;0,025;0,025
8196;OS;C41H56OS;597,412558;780474;41;56;0;1;1;1,3659;0;0,0244;0,0244
8197;OS;C42H58OS;611,427634;886079;42;58;0;1;1;1,381;0;0,0238;0,0238
8198;OS;C43H60OS;625,443381;753837;43;60;0;1;1;1,3953;0;0,0233;0,0233
8199;OS;C44H62OS;639,459463;1031152;44;62;0;1;1;1,4091;0;0,0227;0,0227
8200;OS;C45H64OS;653,474921;1156292;45;64;0;1;1;1,4222;0;0,0222;0,0222
8201;OS;C46H66OS;667,490563;1001817;46;66;0;1;1;1,4348;0;0,0217;0,0217
8202;OS;C49H72OS;709,537853;950388;49;72;0;1;1;1,4694;0;0,0204;0,0204
8203;OS;C32H36OS;469,25579;580891;32;36;0;1;1;1,125;0;0,0312;0,0312
8204;OS;C36H44OS;525,318595;615569;36;44;0;1;1;1,2222;0;0,0278;0,0278
8205;OS;C39H50OS;567,365465;657168;39;50;0;1;1;1,2821;0;0,0256;0,0256
8206;OS;C40H52OS;581,381124;644231;40;52;0;1;1;1,3;0;0,025;0,025
8207;OS;C41H54OS;595,39676;695497;41;54;0;1;1;1,3171;0;0,0244;0,0244
8208;OS;C42H56OS;609,412229;676958;42;56;0;1;1;1,3333;0;0,0238;0,0238
8209;OS;C45H62OS;651,459303;1095033;45;62;0;1;1;1,3778;0;0,0222;0,0222
8210;OS;C46H64OS;665,475229;985994;46;64;0;1;1;1,3913;0;0,0217;0,0217
8211;OS;C49H70OS;707,521911;1029469;49;70;0;1;1;1,4286;0;0,0204;0,0204
8212;OS;C39H48OS;565,349655;661039;39;48;0;1;1;1,2308;0;0,0256;0,0256
8213;OS;C41H52OS;593,380987;753720;41;52;0;1;1;1,2683;0;0,0244;0,0244
8214;OS;C42H54OS;607,396371;657728;42;54;0;1;1;1,2857;0;0,0238;0,0238
8215;OS;C44H58OS;635,428133;754877;44;58;0;1;1;1,3182;0;0,0227;0,0227
8216;OS;C45H60OS;649,44404;698096;45;60;0;1;1;1,3333;0;0,0222;0,0222
8217;OS;C48H66OS;691,490598;701076;48;66;0;1;1;1,375;0;0,0208;0,0208
8218;OS;C49H68OS;705,506246;723009;49;68;0;1;1;1,3878;0;0,0204;0,0204
8219;O2S;C22H42O2S;371,297807;458919;22;42;0;2;1;1,9091;0;0,0909;0,0455
8220;O2S;C23H44O2S;385,313559;596608;23;44;0;2;1;1,913;0;0,087;0,0435
8221;O2S;C27H52O2S;441,37599;570741;27;52;0;2;1;1,9259;0;0,0741;0,037
8222;O2S;C29H56O2S;469,407269;516949;29;56;0;2;1;1,931;0;0,069;0,0345
8223;O2S;C30H58O2S;483,42296;812416;30;58;0;2;1;1,9333;0;0,0667;0,0333
8224;O2S;C33H64O2S;525,470209;827150;33;64;0;2;1;1,9394;0;0,0606;0,0303
8225;O2S;C23H42O2S;383,29771;463501;23;42;0;2;1;1,8261;0;0,087;0,0435
8226;O2S;C24H44O2S;397,31349;587205;24;44;0;2;1;1,8333;0;0,0833;0,0417
8227;O2S;C25H46O2S;411,32913;860867;25;46;0;2;1;1,84;0;0,08;0,04
8228;O2S;C26H48O2S;425,344915;537762;26;48;0;2;1;1,8462;0;0,0769;0,0385
8229;O2S;C27H50O2S;439,36041;744262;27;50;0;2;1;1,8519;0;0,0741;0,037
8230;O2S;C28H52O2S;453,375855;751739;28;52;0;2;1;1,8571;0;0,0714;0,0357
8231;O2S;C29H54O2S;467,391824;1089471;29;54;0;2;1;1,8621;0;0,069;0,0345
8232;O2S;C30H56O2S;481,407495;849708;30;56;0;2;1;1,8667;0;0,0667;0,0333
8233;O2S;C31H58O2S;495,423099;1155503;31;58;0;2;1;1,871;0;0,0645;0,0323
8234;O2S;C33H62O2S;523,454425;960389;33;62;0;2;1;1,8788;0;0,0606;0,0303
8235;O2S;C34H64O2S;537,470225;631544;34;64;0;2;1;1,8824;0;0,0588;0,0294
8236;O2S;C35H66O2S;551,485618;1002613;35;66;0;2;1;1,8857;0;0,0571;0,0286
8237;O2S;C36H68O2S;565,501561;777954;36;68;0;2;1;1,8889;0;0,0556;0,0278
8238;O2S;C38H72O2S;593,53221;781546;38;72;0;2;1;1,8947;0;0,0526;0,0263
8239;O2S;C39H74O2S;607,548183;657683;39;74;0;2;1;1,8974;0;0,0513;0,0256
8240;O2S;C40H76O2S;621,563699;710408;40;76;0;2;1;1,9;0;0,05;0,025
8241;O2S;C42H80O2S;649,595142;763977;42;80;0;2;1;1,9048;0;0,0476;0,0238
8242;O2S;C22H38O2S;367,266445;889534;22;38;0;2;1;1,7273;0;0,0909;0,0455
8243;O2S;C24H42O2S;395,297693;559558;24;42;0;2;1;1,75;0;0,0833;0,0417
8244;O2S;C25H44O2S;409,313522;774185;25;44;0;2;1;1,76;0;0,08;0,04
8245;O2S;C27H48O2S;437,344859;857601;27;48;0;2;1;1,7778;0;0,0741;0,037
8246;O2S;C28H50O2S;451,360429;1018728;28;50;0;2;1;1,7857;0;0,0714;0,0357
8247;O2S;C29H52O2S;465,375919;1606603;29;52;0;2;1;1,7931;0;0,069;0,0345
8248;O2S;C30H54O2S;479,391465;1521526;30;54;0;2;1;1,8;0;0,0667;0,0333
8249;O2S;C31H56O2S;493,40718;1900821;31;56;0;2;1;1,8065;0;0,0645;0,0323
8250;O2S;C32H58O2S;507,423198;1222228;32;58;0;2;1;1,8125;0;0,0625;0,0312
8251;O2S;C33H60O2S;521,438928;1384945;33;60;0;2;1;1,8182;0;0,0606;0,0303
8252;O2S;C34H62O2S;535,454367;1248995;34;62;0;2;1;1,8235;0;0,0588;0,0294
